"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","Product_name","sales","quantity","discount","profit"
CA-2016-159912,"2016-08-29","2016-09-03",Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,"19120",East,FUR-BO-10002853,Furniture,Bookcases,163.8800,4,0.50,-81.9400
CA-2016-159912,"2016-08-29","2016-09-03",Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,"19120",East,OFF-BI-10002071,Office Supplies,Binders,3.4860,2,0.70,-2.7888
CA-2016-159912,"2016-08-29","2016-09-03",Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,"19120",East,OFF-FA-10000053,Office Supplies,Fasteners,10.5840,7,0.20,-2.3814
CA-2016-101987,"2016-06-24","2016-06-30",Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,"47374",Central,TEC-PH-10001305,Technology,Phones,440.9100,9,0.00,123.4548
US-2017-154851,"2017-03-30","2017-04-03",Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,"17602",East,OFF-BI-10001525,Office Supplies,Binders,5.7150,5,0.70,-4.7625
CA-2014-138681,"2014-12-20","2014-12-22",First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,"85705",West,FUR-FU-10001876,Furniture,Furnishings,51.9680,2,0.20,10.3936
CA-2014-138681,"2014-12-20","2014-12-22",First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,"85705",West,TEC-AC-10003628,Technology,Accessories,71.9760,3,0.20,21.5928
CA-2014-138681,"2014-12-20","2014-12-22",First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,"85705",West,FUR-CH-10004860,Furniture,Chairs,242.3520,3,0.20,-42.4116
CA-2014-138681,"2014-12-20","2014-12-22",First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,"85705",West,OFF-PA-10000357,Office Supplies,Paper,221.9200,5,0.20,77.6720
CA-2014-138681,"2014-12-20","2014-12-22",First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,"85705",West,OFF-PA-10003270,Office Supplies,Paper,8.4480,2,0.20,2.6400
US-2015-138121,"2015-12-17","2015-12-17",Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,"48205",Central,OFF-BI-10000320,Office Supplies,Binders,29.5200,4,0.00,14.4648
US-2015-138121,"2015-12-17","2015-12-17",Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,"48205",Central,FUR-CH-10003846,Furniture,Chairs,302.9400,3,0.00,48.4704
US-2015-138121,"2015-12-17","2015-12-17",Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,"48205",Central,FUR-CH-10004875,Furniture,Chairs,142.3600,2,0.00,38.4372
US-2015-138121,"2015-12-17","2015-12-17",Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,"48205",Central,FUR-CH-10003817,Furniture,Chairs,546.6600,9,0.00,136.6650
US-2015-138121,"2015-12-17","2015-12-17",Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,"48205",Central,FUR-FU-10002116,Furniture,Furnishings,212.1300,3,0.00,14.8491
CA-2017-140298,"2017-05-11","2017-05-17",Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,"78745",Central,OFF-AR-10003481,Office Supplies,Art,5.2480,2,0.20,0.5904
CA-2017-140298,"2017-05-11","2017-05-17",Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,"78745",Central,OFF-ST-10004180,Office Supplies,Storage,74.4160,2,0.20,-14.8832
CA-2017-140298,"2017-05-11","2017-05-17",Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,"78745",Central,OFF-PA-10003657,Office Supplies,Paper,6.8480,2,0.20,2.1400
CA-2017-140298,"2017-05-11","2017-05-17",Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,"78745",Central,FUR-FU-10001967,Furniture,Furnishings,7.9960,1,0.60,-6.9965
CA-2016-166240,"2016-06-24","2016-06-28",Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,"77095",Central,OFF-AP-10002082,Office Supplies,Appliances,8.7120,2,0.80,-19.6020
CA-2016-158435,"2016-05-17","2016-05-18",First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,"6708",East,OFF-SU-10000381,Office Supplies,Supplies,65.1700,7,0.00,18.8993
CA-2016-158435,"2016-05-17","2016-05-18",First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,"6708",East,OFF-LA-10002475,Office Supplies,Labels,14.6200,2,0.00,6.8714
CA-2016-158435,"2016-05-17","2016-05-18",First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,"6708",East,FUR-FU-10003975,Furniture,Furnishings,173.2400,4,0.00,17.3240
CA-2017-138149,"2017-06-29","2017-06-30",First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,"90049",West,OFF-BI-10003091,Office Supplies,Binders,895.9200,5,0.20,302.3730
CA-2017-138149,"2017-06-29","2017-06-30",First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,"90049",West,OFF-ST-10002974,Office Supplies,Storage,130.7100,3,0.00,39.2130
CA-2017-138149,"2017-06-29","2017-06-30",First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,"90049",West,OFF-AR-10000255,Office Supplies,Art,11.6800,2,0.00,3.0368
CA-2017-138149,"2017-06-29","2017-06-30",First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,"90049",West,TEC-AC-10001284,Technology,Accessories,62.3100,3,0.00,22.4316
CA-2014-112403,"2014-03-31","2014-03-31",Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,"19120",East,OFF-BI-10003529,Office Supplies,Binders,0.8520,1,0.70,-0.5964
CA-2014-108273,"2014-12-16","2014-12-21",Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,"77340",Central,OFF-PA-10000029,Office Supplies,Paper,36.2880,7,0.20,12.7008
CA-2014-108273,"2014-12-16","2014-12-21",Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,"77340",Central,FUR-FU-10002116,Furniture,Furnishings,56.5680,2,0.60,-74.9526
CA-2017-121643,"2017-05-18","2017-05-20",First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,"97206",West,TEC-PH-10002200,Technology,Phones,344.7040,2,0.20,38.7792
US-2015-122910,"2015-05-12","2015-05-16",Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,"80027",West,TEC-PH-10000441,Technology,Phones,201.5840,2,0.20,20.1584
CA-2017-143126,"2017-12-03","2017-12-07",Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,"98115",West,FUR-TA-10002958,Furniture,Tables,521.9600,2,0.00,88.7332
CA-2015-129042,"2015-12-12","2015-12-17",Standard Class,EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,"21215",East,OFF-AR-10001662,Office Supplies,Art,8.2200,3,0.00,2.2194
CA-2015-109736,"2015-10-10","2015-10-11",First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,"94109",West,OFF-PA-10004101,Office Supplies,Paper,45.3600,7,0.00,21.7728
CA-2015-142601,"2015-04-18","2015-04-20",Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,"90004",West,OFF-ST-10002756,Office Supplies,Storage,947.1700,7,0.00,9.4717
CA-2015-142601,"2015-04-18","2015-04-20",Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,"90004",West,OFF-PA-10000483,Office Supplies,Paper,61.9600,2,0.00,27.8820
CA-2014-106229,"2014-06-07","2014-06-11",Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,"60505",Central,FUR-TA-10002041,Furniture,Tables,268.9350,3,0.50,-209.7693
US-2017-135230,"2017-09-01","2017-09-07",Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,"98103",West,OFF-AR-10001166,Office Supplies,Art,7.5800,1,0.00,2.9562
CA-2016-159653,"2016-05-22","2016-05-22",Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,"30605",South,OFF-LA-10004345,Office Supplies,Labels,14.7300,3,0.00,7.2177
CA-2016-131968,"2016-11-11","2016-11-15",Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,"32712",South,OFF-BI-10002852,Office Supplies,Binders,9.8880,2,0.70,-6.9216
CA-2016-131968,"2016-11-11","2016-11-15",Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,"32712",South,OFF-AP-10001058,Office Supplies,Appliances,671.5440,3,0.20,50.3658
CA-2014-119151,"2014-11-25","2014-11-29",Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,"10009",East,OFF-ST-10003470,Office Supplies,Storage,1117.9200,4,0.00,55.8960
CA-2014-119151,"2014-11-25","2014-11-29",Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,"10009",East,FUR-BO-10003159,Furniture,Bookcases,275.9520,3,0.20,-37.9434
CA-2014-123323,"2014-11-07","2014-11-12",Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,"94110",West,OFF-BI-10003684,Office Supplies,Binders,123.1440,7,0.20,46.1790
CA-2016-124681,"2016-07-18","2016-07-23",Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,"75217",Central,TEC-AC-10000487,Technology,Accessories,15.5760,3,0.20,3.3099
US-2015-103996,"2015-03-29","2015-03-31",Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,"92105",West,OFF-PA-10001736,Office Supplies,Paper,212.6400,6,0.00,99.9408
US-2015-103996,"2015-03-29","2015-03-31",Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,"92105",West,OFF-PA-10001609,Office Supplies,Paper,9.8700,3,0.00,4.5402
US-2015-103996,"2015-03-29","2015-03-31",Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,"92105",West,TEC-AC-10003116,Technology,Accessories,53.2500,3,0.00,20.7675
US-2015-103996,"2015-03-29","2015-03-31",Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,"92105",West,FUR-FU-10004586,Furniture,Furnishings,19.9200,3,0.00,9.5616
CA-2016-120530,"2016-04-07","2016-04-12",Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,"10035",East,FUR-CH-10000454,Furniture,Chairs,658.7460,3,0.10,146.3880
CA-2015-155054,"2015-06-13","2015-06-19",Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,"4240",East,OFF-BI-10004970,Office Supplies,Binders,8.2600,2,0.00,3.8822
CA-2015-155054,"2015-06-13","2015-06-19",Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,"4240",East,OFF-BI-10002824,Office Supplies,Binders,29.8400,2,0.00,13.4280
CA-2015-155054,"2015-06-13","2015-06-19",Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,"4240",East,TEC-AC-10003657,Technology,Accessories,67.9800,2,0.00,14.9556
CA-2015-105725,"2015-02-18","2015-02-24",Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,"90805",West,OFF-LA-10003510,Office Supplies,Labels,61.0600,2,0.00,28.0876
CA-2015-105725,"2015-02-18","2015-02-24",Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,"90805",West,FUR-TA-10001676,Furniture,Tables,35.5440,1,0.20,-0.8886
CA-2017-164364,"2017-11-12","2017-11-16",Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,"98115",West,OFF-LA-10004853,Office Supplies,Labels,9.9600,2,0.00,4.5816
CA-2017-164364,"2017-11-12","2017-11-16",Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,"98115",West,OFF-AR-10000315,Office Supplies,Art,9.2100,3,0.00,2.3025
CA-2017-164364,"2017-11-12","2017-11-16",Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,"98115",West,OFF-SU-10000381,Office Supplies,Supplies,27.9300,3,0.00,8.0997
CA-2017-168123,"2017-03-05","2017-03-05",Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,"55901",Central,OFF-FA-10002763,Office Supplies,Fasteners,7.9000,2,0.00,2.5280
CA-2017-168123,"2017-03-05","2017-03-05",Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,"55901",Central,OFF-ST-10000877,Office Supplies,Storage,221.1600,4,0.00,57.5016
CA-2017-168123,"2017-03-05","2017-03-05",Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,"55901",Central,OFF-BI-10001071,Office Supplies,Binders,127.9600,2,0.00,62.7004
CA-2017-168123,"2017-03-05","2017-03-05",Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,"55901",Central,OFF-BI-10001097,Office Supplies,Binders,18.6900,3,0.00,9.1581
CA-2016-120005,"2016-03-03","2016-03-03",Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,"94110",West,OFF-SU-10004782,Office Supplies,Supplies,25.3500,3,0.00,7.6050
CA-2016-120005,"2016-03-03","2016-03-03",Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,"94110",West,FUR-FU-10000672,Furniture,Furnishings,35.2800,3,0.00,11.9952
CA-2016-123526,"2016-12-24","2016-12-25",First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,"98103",West,OFF-PA-10002986,Office Supplies,Paper,33.4000,5,0.00,16.0320
CA-2016-127649,"2016-10-07","2016-10-09",First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,"99207",West,TEC-MA-10001972,Technology,Machines,837.6000,3,0.20,62.8200
CA-2016-159989,"2016-12-09","2016-12-13",Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,"37064",South,TEC-PH-10000169,Technology,Phones,40.6800,3,0.20,-9.1530
CA-2017-103499,"2017-11-20","2017-11-24",Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,"38301",South,FUR-CH-10001482,Furniture,Chairs,209.5680,2,0.20,-23.5764
US-2015-167220,"2015-12-12","2015-12-16",Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,"78745",Central,TEC-AC-10002018,Technology,Accessories,22.3680,4,0.20,6.4308
CA-2017-126354,"2017-02-03","2017-02-08",Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,"33024",South,OFF-BI-10000301,Office Supplies,Binders,3.8820,2,0.70,-2.5880
CA-2017-126354,"2017-02-03","2017-02-08",Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,"33024",South,OFF-PA-10004381,Office Supplies,Paper,115.2960,3,0.20,40.3536
CA-2017-169817,"2017-09-21","2017-09-25",Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,"19143",East,OFF-BI-10004141,Office Supplies,Binders,1.9080,2,0.70,-1.5264
US-2017-144582,"2017-04-30","2017-05-05",Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,"61832",Central,OFF-BI-10001575,Office Supplies,Binders,43.3720,7,0.80,-69.3952
CA-2014-121573,"2014-11-03","2014-11-07",Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,"10009",East,TEC-PH-10000984,Technology,Phones,783.9600,4,0.00,219.5088
CA-2014-121573,"2014-11-03","2014-11-07",Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,"10009",East,OFF-BI-10000666,Office Supplies,Binders,48.8960,2,0.20,18.3360
CA-2014-121573,"2014-11-03","2014-11-07",Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,"10009",East,OFF-BI-10003712,Office Supplies,Binders,7.8560,2,0.20,2.8478
CA-2016-117660,"2016-12-30","2017-01-04",Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,"43229",East,OFF-LA-10003720,Office Supplies,Labels,5.9040,2,0.20,1.9926
CA-2016-117660,"2016-12-30","2017-01-04",Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,"43229",East,OFF-SU-10001664,Office Supplies,Supplies,13.7120,2,0.20,1.0284
CA-2014-112851,"2014-09-17","2014-09-21",Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,"91911",West,OFF-EN-10001453,Office Supplies,Envelopes,182.9400,3,0.00,85.9818
CA-2017-123701,"2017-11-24","2017-11-27",First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,"94110",West,OFF-AR-10001860,Office Supplies,Art,27.7600,4,0.00,9.9936
CA-2015-118227,"2015-04-24","2015-04-28",Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,"10009",East,OFF-AR-10001044,Office Supplies,Art,25.9900,1,0.00,7.5371
CA-2015-123155,"2015-03-09","2015-03-12",First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,"78207",Central,TEC-AC-10002473,Technology,Accessories,113.5200,5,0.20,29.7990
CA-2015-123155,"2015-03-09","2015-03-12",First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,"78207",Central,TEC-PH-10001809,Technology,Phones,359.8800,3,0.20,22.4925
CA-2017-158883,"2017-06-02","2017-06-03",Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,"28540",South,OFF-PA-10004733,Office Supplies,Paper,25.3440,4,0.20,9.1872
US-2016-114888,"2016-09-19","2016-09-24",Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,"94109",West,OFF-BI-10003355,Office Supplies,Binders,11.9520,3,0.20,4.1832
US-2016-114888,"2016-09-19","2016-09-24",Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,"94109",West,OFF-SU-10001212,Office Supplies,Supplies,6.2400,3,0.00,1.8720
US-2014-167262,"2014-10-31","2014-11-03",Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,"85323",West,TEC-PH-10000486,Technology,Phones,742.3360,8,0.20,83.5128
CA-2017-119746,"2017-11-23","2017-11-27",Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,"60610",Central,FUR-FU-10004909,Furniture,Furnishings,6.4640,1,0.60,-4.0400
CA-2017-119746,"2017-11-23","2017-11-27",Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,"60610",Central,OFF-LA-10001613,Office Supplies,Labels,11.5200,5,0.20,4.1760
CA-2017-119746,"2017-11-23","2017-11-27",Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,"60610",Central,TEC-PH-10004447,Technology,Phones,222.3840,2,0.20,16.6788
CA-2017-108091,"2017-11-16","2017-11-21",Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,"92025",West,OFF-AR-10000255,Office Supplies,Art,23.3600,4,0.00,6.0736
CA-2016-101630,"2016-02-19","2016-02-23",Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,"11561",East,OFF-LA-10004425,Office Supplies,Labels,8.6700,3,0.00,4.0749
CA-2016-101630,"2016-02-19","2016-02-23",Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,"11561",East,OFF-SU-10001664,Office Supplies,Supplies,25.7100,3,0.00,6.6846
CA-2017-132346,"2017-11-07","2017-11-11",Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,"19711",East,OFF-AP-10000696,Office Supplies,Appliances,100.9400,7,0.00,33.3102
CA-2014-150301,"2014-07-08","2014-07-10",First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,"14215",East,FUR-CH-10002647,Furniture,Chairs,63.8820,1,0.10,10.6470
CA-2014-159310,"2014-11-07","2014-11-12",Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,"77070",Central,FUR-CH-10002758,Furniture,Chairs,683.1440,4,0.30,0.0000
CA-2014-159310,"2014-11-07","2014-11-12",Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,"77070",Central,OFF-BI-10000201,Office Supplies,Binders,1.4760,3,0.80,-2.2140
CA-2014-159310,"2014-11-07","2014-11-12",Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,"77070",Central,OFF-SU-10004115,Office Supplies,Supplies,40.7120,7,0.20,3.5623
US-2017-147984,"2017-01-28","2017-02-01",Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,"67212",Central,OFF-PA-10000806,Office Supplies,Paper,279.9000,5,0.00,137.1510
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,OFF-AR-10001473,Office Supplies,Art,13.1200,5,0.20,1.1480
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,FUR-BO-10003450,Furniture,Bookcases,69.5760,4,0.70,-143.7904
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,OFF-AR-10001545,Office Supplies,Art,4.2240,3,0.20,0.4752
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,TEC-AC-10004396,Technology,Accessories,58.0800,4,0.20,-6.5340
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,FUR-FU-10002456,Furniture,Furnishings,52.4160,9,0.20,15.0696
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,FUR-FU-10001473,Furniture,Furnishings,54.9200,5,0.20,10.9840
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,FUR-TA-10000849,Furniture,Tables,364.9500,5,0.50,-248.1660
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,OFF-PA-10001166,Office Supplies,Paper,85.0560,3,0.20,28.7064
CA-2015-104346,"2015-12-11","2015-12-16",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,"80906",West,OFF-PA-10003256,Office Supplies,Paper,27.6960,3,0.20,9.6936
US-2015-141684,"2015-06-29","2015-07-04",Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,"10011",East,OFF-PA-10002870,Office Supplies,Paper,24.9600,4,0.00,11.2320
CA-2015-144722,"2015-03-16","2015-03-23",Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,"90036",West,FUR-FU-10001215,Furniture,Furnishings,43.1300,1,0.00,18.1146
CA-2015-120516,"2015-08-13","2015-08-17",Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,"30062",South,OFF-BI-10004187,Office Supplies,Binders,5.6400,3,0.00,2.7072
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,"32216",South,OFF-BI-10001718,Office Supplies,Binders,57.5820,3,0.70,-44.1462
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,"32216",South,OFF-PA-10004983,Office Supplies,Paper,31.1040,6,0.20,10.8864
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,"32216",South,FUR-FU-10002396,Furniture,Furnishings,30.1920,3,0.20,8.3028
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,"32216",South,TEC-PH-10003988,Technology,Phones,43.6000,5,0.20,4.3600
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,"32216",South,OFF-AR-10002467,Office Supplies,Art,4.7680,2,0.20,0.4172
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,"32216",South,OFF-BI-10004002,Office Supplies,Binders,10.3800,2,0.70,-7.6120
US-2016-148901,"2016-05-14","2016-05-19",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,"32216",South,OFF-BI-10002309,Office Supplies,Binders,13.3920,8,0.70,-9.8208
CA-2017-136364,"2017-07-13","2017-07-17",Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,"19140",East,TEC-PH-10003885,Technology,Phones,39.5940,1,0.40,-7.2589
CA-2017-136364,"2017-07-13","2017-07-17",Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,"19140",East,FUR-FU-10002501,Furniture,Furnishings,91.0080,9,0.20,19.3392
CA-2015-137708,"2015-11-22","2015-11-25",Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,"90008",West,OFF-PA-10000176,Office Supplies,Paper,37.9400,2,0.00,18.2112
CA-2015-137708,"2015-11-22","2015-11-25",Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,"90008",West,OFF-PA-10000327,Office Supplies,Paper,42.8000,10,0.00,19.2600
CA-2015-137708,"2015-11-22","2015-11-25",Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,"90008",West,OFF-ST-10004634,Office Supplies,Storage,33.6300,3,0.00,10.0890
CA-2014-149055,"2014-11-23","2014-11-28",Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,"19134",East,OFF-EN-10003040,Office Supplies,Envelopes,62.8080,3,0.20,21.1977
CA-2015-151589,"2015-12-27","2015-12-30",First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,"54703",Central,OFF-PA-10003228,Office Supplies,Paper,195.6400,4,0.00,91.9508
CA-2015-151589,"2015-12-27","2015-12-30",First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,"54703",Central,TEC-PH-10004345,Technology,Phones,239.9000,2,0.00,71.9700
CA-2016-121370,"2016-11-14","2016-11-19",Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,"19134",East,FUR-CH-10000785,Furniture,Chairs,380.0580,3,0.30,-21.7176
CA-2016-121370,"2016-11-14","2016-11-19",Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,"19134",East,TEC-CO-10004115,Technology,Copiers,1199.9760,4,0.40,179.9964
CA-2016-121370,"2016-11-14","2016-11-19",Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,"19134",East,FUR-FU-10002813,Furniture,Furnishings,48.5760,3,0.20,9.7152
CA-2016-111696,"2016-05-08","2016-05-10",First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,"90004",West,OFF-PA-10002751,Office Supplies,Paper,17.9400,3,0.00,8.0730
